City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
590,Ranong,9.9658,98.6348,76.93,93,100,5.91,TH,2022-07-21 00:56:26
591,Kitgum,3.2783,32.8867,64.94,95,67,1.41,UG,2022-07-21 00:56:26
592,West Wendover,40.7391,-114.0733,90.23,19,14,2.66,US,2022-07-21 00:56:26
593,Karaton,-6.3424,106.1045,77.13,85,2,1.83,ID,2022-07-21 00:56:27
594,Abbotsford,49.058,-122.2526,83.97,45,20,10.36,CA,2022-07-21 00:54:22
595,Houma,29.5958,-90.7195,88.0,70,40,8.05,US,2022-07-21 00:53:19
596,Ende,-8.8432,121.6623,79.47,70,52,3.11,ID,2022-07-21 00:56:27
597,Boali,4.8005,18.1275,69.55,96,100,1.16,CF,2022-07-21 00:56:28
598,Nzerekore,7.7562,-8.8179,67.39,98,100,4.47,GN,2022-07-21 00:56:28
599,Pangoa,-12.1167,-73.0,70.77,80,76,1.66,PE,2022-07-21 00:56:28
600,Taicheng,38.731,113.228,74.57,54,0,4.27,CN,2022-07-21 00:56:29
601,Whitefish,48.4111,-114.3376,87.06,31,0,10.51,US,2022-07-21 00:56:29
602,Bara,10.3744,10.7288,71.46,91,99,2.15,NG,2022-07-21 00:57:29
603,Jalalabad,34.4265,70.4515,88.92,60,0,4.83,AF,2022-07-21 00:57:30
604,Mhlume,-26.0333,31.85,79.83,90,93,4.99,SZ,2022-07-21 00:57:30
605,Gold Coast,-28.0,153.4333,64.47,85,75,19.57,AU,2022-07-21 00:55:36
606,Darnah,32.767,22.6367,75.97,65,0,24.49,LY,2022-07-21 00:56:02
607,Kyela,-9.5833,33.85,65.32,77,39,2.01,TZ,2022-07-21 00:57:30
608,Quatre Cocos,-20.2078,57.7625,68.11,70,91,20.98,MU,2022-07-21 00:57:31
609,Nogales,31.3086,-110.9422,91.24,39,32,17.56,MX,2022-07-21 00:57:31
610,Cody,44.5263,-109.0565,88.65,16,71,9.46,US,2022-07-21 00:57:31
611,Ishigaki,24.3448,124.1572,87.93,84,40,10.36,JP,2022-07-21 00:57:32
612,Evensk,61.95,159.2333,67.8,33,16,1.68,RU,2022-07-21 00:57:32
613,Aksarayskiy,46.7924,48.0119,67.28,89,87,6.6,RU,2022-07-21 00:57:32
614,Sindor,62.8629,51.8905,56.37,92,13,2.37,RU,2022-07-21 00:57:33
615,Fairbanks,64.8378,-147.7164,69.1,51,76,1.99,US,2022-07-21 00:53:05
616,Rozivka,46.9385,35.7724,64.49,80,100,10.31,UA,2022-07-21 00:57:33
617,Barra Patuca,15.8,-84.2833,79.3,85,7,7.92,HN,2022-07-21 00:57:33
618,Zhezkazgan,47.8043,67.7144,75.18,41,40,6.71,KZ,2022-07-21 00:57:34
619,Corralillo,22.9819,-80.5856,81.57,77,6,13.65,CU,2022-07-21 00:57:34
620,Zyryanka,65.75,150.85,58.53,45,46,4.65,RU,2022-07-21 00:57:34
621,Leninskoye,41.7589,69.3864,80.98,19,0,3.29,KZ,2022-07-21 00:57:35
622,Kavieng,-2.5744,150.7967,83.08,75,96,11.99,PG,2022-07-21 00:55:40
623,Aitape,-3.1374,142.3475,85.44,64,81,5.48,PG,2022-07-21 00:57:35
624,Meadow Lake,34.8014,-106.5436,98.47,27,33,13.47,US,2022-07-21 00:57:35
625,Edd,13.9297,41.6925,89.85,53,100,5.77,ER,2022-07-21 00:57:36
626,North Bend,43.4065,-124.2243,73.24,89,38,1.01,US,2022-07-21 00:57:36
627,Kokopo,-4.352,152.2633,84.34,63,97,5.44,PG,2022-07-21 00:57:36
628,La Primavera,5.4906,-70.4092,74.03,93,100,4.34,CO,2022-07-21 00:57:36
629,Sembe,1.6481,14.5806,70.81,95,100,1.28,CG,2022-07-21 00:57:37
630,Capitao Poco,-1.7464,-47.0594,74.98,89,99,3.87,BR,2022-07-21 00:57:37
631,Amapa,1.0,-52.0,71.76,99,11,1.25,BR,2022-07-21 00:57:37
632,Puerto Baquerizo Moreno,-0.9,-89.6,69.26,79,94,14.16,EC,2022-07-21 00:57:38
633,Hambantota,6.1241,81.1185,75.54,100,20,3.44,LK,2022-07-21 00:57:38
634,Qinggang,46.6833,126.0833,79.05,65,6,7.4,CN,2022-07-21 00:57:38
635,Khilok,51.3674,110.4676,64.83,58,15,4.88,RU,2022-07-21 00:57:39
636,Inuvik,68.3499,-133.7218,65.41,57,75,9.22,CA,2022-07-21 00:56:20
637,Issoudun,47.0,1.8333,62.29,88,0,8.05,FR,2022-07-21 00:57:39
638,Lokachi,50.737,24.6494,55.74,90,0,5.55,UA,2022-07-21 00:57:39
639,Jvari,42.7169,42.052,66.63,99,100,1.63,GE,2022-07-21 00:57:40
640,Puerto Escondido,15.85,-97.0667,82.04,82,100,3.98,MX,2022-07-21 00:57:40
641,Yarmouth,41.7057,-70.2286,79.14,86,5,1.99,US,2022-07-21 00:57:40
642,Springfield,37.2153,-93.2982,93.97,36,0,3.0,US,2022-07-21 00:57:41
643,Sarangani,5.4033,125.4636,83.05,69,73,1.57,PH,2022-07-21 00:57:41
644,Fort Nelson,58.8053,-122.7002,74.79,35,75,5.75,CA,2022-07-21 00:57:41
645,Waddan,29.1614,16.139,75.42,64,0,5.95,LY,2022-07-21 00:53:23
646,Rocha,-34.4833,-54.3333,58.57,92,94,9.48,UY,2022-07-21 00:57:42
647,Linares,-35.85,-71.6,46.85,87,3,3.62,CL,2022-07-21 00:57:42
648,Mount Isa,-20.7333,139.5,64.17,27,0,12.66,AU,2022-07-21 00:57:42
649,Lima,-12.0432,-77.0282,57.45,82,100,9.22,PE,2022-07-21 00:53:54
650,Demyansk,57.643,32.466,60.08,85,51,8.68,RU,2022-07-21 00:58:43
651,Loiza,18.4313,-65.8802,83.07,89,40,13.35,PR,2022-07-21 00:58:43
652,Loreto,22.2667,-101.9667,81.41,25,13,12.08,MX,2022-07-21 00:58:43
653,Robe,-37.1833,139.75,51.89,62,97,15.7,AU,2022-07-21 00:58:44
654,Areosa,41.7178,-8.8571,65.46,80,0,5.61,PT,2022-07-21 00:58:44
655,Zhigansk,66.7697,123.3711,51.57,68,100,10.58,RU,2022-07-21 00:58:44
656,Robertsport,6.7533,-11.3686,76.5,79,100,15.48,LR,2022-07-21 00:58:45
657,Sioux Lookout,50.1001,-91.917,78.87,50,20,6.91,CA,2022-07-21 00:58:45
658,Geraldton,-28.7667,114.6,63.01,94,75,8.05,AU,2022-07-21 00:58:45
659,Grootfontein,-19.5667,18.1167,49.32,42,0,4.38,NA,2022-07-21 00:58:46
660,Brae,60.3964,-1.353,51.94,87,87,17.2,GB,2022-07-21 00:58:46
661,Enfield,-34.8526,138.6026,60.42,62,0,5.01,AU,2022-07-21 00:58:46
662,Banda Aceh,5.5577,95.3222,82.42,66,68,12.64,ID,2022-07-21 00:58:46
663,Udachnyy,66.4167,112.4,50.45,93,100,8.55,RU,2022-07-21 00:58:47
664,Qinnan,33.2531,119.9133,79.52,75,13,5.35,CN,2022-07-21 00:58:47
665,Gigmoto,13.7796,124.39,84.09,79,100,5.68,PH,2022-07-21 00:58:47
666,Tumut,-35.3,148.2167,57.16,59,83,12.21,AU,2022-07-21 00:58:48
667,Benguela,-12.5763,13.4055,66.04,90,17,4.34,AO,2022-07-21 00:58:48
668,Agadez,19.75,10.25,86.67,14,5,11.1,NE,2022-07-21 00:58:48
669,San Ramon De La Nueva Oran,-23.1322,-64.326,61.43,64,14,1.23,AR,2022-07-21 00:58:49
670,Kirovo-Chepetsk,58.5539,50.0399,51.17,95,10,1.25,RU,2022-07-21 00:58:49
671,Hamilton,39.1834,-84.5333,88.75,77,0,4.0,US,2022-07-21 00:57:01
672,Trincomalee,8.5711,81.2335,79.7,82,50,16.06,LK,2022-07-21 00:58:49
673,Bonthe,7.5264,-12.505,74.44,90,100,11.07,SL,2022-07-21 00:58:50
674,Ukiah,39.1502,-123.2078,100.44,11,0,11.5,US,2022-07-21 00:55:03
675,Hazorasp,41.3194,61.0742,75.04,21,0,9.93,UZ,2022-07-21 00:58:50
676,Mirassol,-20.8192,-49.5211,78.48,36,0,3.44,BR,2022-07-21 00:58:50
677,Parrita,9.5201,-84.3225,76.86,91,100,2.77,CR,2022-07-21 00:58:51
678,Adet,11.2644,37.4888,55.27,93,100,1.21,ET,2022-07-21 00:58:51
679,Brownwood,31.7093,-98.9912,104.0,27,12,14.83,US,2022-07-21 00:58:51
680,General Pico,-35.6566,-63.7568,52.14,54,5,7.47,AR,2022-07-21 00:58:52
681,Mandalgovi,45.7625,106.2708,66.9,55,100,10.92,MN,2022-07-21 00:58:52
682,Pervomayskoye,43.919,46.7102,67.64,84,32,2.19,RU,2022-07-21 00:58:52
683,Ritchie,-29.038,24.6028,56.41,47,42,1.81,ZA,2022-07-21 00:54:15
684,Itapuranga,-15.5622,-49.9486,67.96,41,4,4.56,BR,2022-07-21 00:58:53
685,Tilichiki,60.4667,166.1,64.4,38,1,6.91,RU,2022-07-21 00:58:53
686,Izhmorskiy,56.194,86.6414,58.05,95,100,7.43,RU,2022-07-21 00:57:48
687,Tsabong,-26.0217,22.401,56.75,48,6,8.39,BW,2022-07-21 00:58:54
688,Punta Alta,-38.8759,-62.0736,57.31,51,98,19.3,AR,2022-07-21 00:58:54
689,Petropavlovsk-Kamchatskiy,53.0452,158.6483,66.79,60,40,11.18,RU,2022-07-21 00:58:54
690,Mugur-Aksy,50.35,90.5,50.22,65,21,4.09,RU,2022-07-21 00:58:54
691,Luwuk,-0.9516,122.7875,83.16,74,14,3.56,ID,2022-07-21 00:58:55
692,Ventspils,57.3894,21.5606,51.73,100,31,1.14,LV,2022-07-21 00:58:55
693,Nizwa,22.9333,57.5333,81.16,80,94,2.35,OM,2022-07-21 00:58:55
694,Sechura,-5.5569,-80.8222,63.81,77,12,15.86,PE,2022-07-21 00:58:56
695,Suhbaatar,50.2314,106.2078,67.1,52,32,5.44,MN,2022-07-21 00:58:56
696,Gannan,47.9147,123.5031,81.95,60,53,0.54,CN,2022-07-21 00:58:56
697,Yablonovo,50.8523,37.3574,50.43,97,43,11.18,RU,2022-07-21 00:58:57
698,Portoviejo,-1.05,-80.45,71.01,83,61,3.89,EC,2022-07-21 00:55:26
699,Caluquembe,-13.7833,14.6833,54.39,56,11,2.59,AO,2022-07-21 00:59:57
700,Nalut,30.3333,10.85,79.59,30,0,12.64,LY,2022-07-21 00:59:57
701,Axim,4.8699,-2.2405,72.9,76,6,8.59,GH,2022-07-21 00:59:58
702,Sergeyevka,53.88,67.4158,60.06,87,0,10.45,KZ,2022-07-21 00:59:58
703,Namatanai,-3.6667,152.4333,84.65,67,63,6.38,PG,2022-07-21 00:59:58
704,Portlethen,57.0547,-2.1307,58.77,80,100,6.91,GB,2022-07-21 00:59:59
705,Lithgow,-33.4833,150.15,47.23,84,38,12.68,AU,2022-07-21 00:59:59
